order_id,date,time,item_name,item_type,item_price,spice_level,quantity,transaction_amount,transaction_type,received_by,season,weather,is_weekend,is_holiday
ORD-20240517-1741,2024-05-17,17:47:45,Papad,Starters,30,Mild,2,60,Card,Suresh,Summer,Very Hot,False,False
ORD-20240517-8540,2024-05-17,18:06:07,Rasmalai,Desserts,120,None,2,240,UPI,Meera,Summer,Very Hot,False,False
ORD-20240517-6111,2024-05-17,18:24:29,Papad,Starters,30,Mild,4,120,Cash,Meera,Summer,Very Hot,False,False
ORD-20240517-3899,2024-05-17,18:42:51,Papad,Starters,30,Mild,4,120,Cash,Priya,Summer,Very Hot,False,False
ORD-20240517-1529,2024-05-17,19:01:13,Paneer Butter Masala,Main Course - Vegetarian,280,Medium,1,280,Card,Raj,Summer,Very Hot,False,False
ORD-20240517-5953,2024-05-17,19:19:35,Tandoori Chicken,Main Course - Non-Vegetarian,360,Medium,3,1080,Card,Sneha,Summer,Very Hot,False,False
ORD-20240517-3689,2024-05-17,19:37:57,Butter Chicken,Main Course - Non-Vegetarian,320,Medium,1,320,Online,Meera,Summer,Very Hot,False,False
ORD-20240517-1573,2024-05-17,19:56:19,Bhindi Masala,Main Course - Vegetarian,200,Medium,1,200,Cash,Sneha,Summer,Very Hot,False,False
ORD-20240517-6673,2024-05-17,20:14:41,Chicken Biryani,Main Course - Non-Vegetarian,300,Spicy,1,300,Cash,Priya,Summer,Very Hot,False,False
ORD-20240517-7067,2024-05-17,20:33:03,Butter Naan,Breads,60,None,2,120,Cash,Meera,Summer,Very Hot,False,False
ORD-20240517-7760,2024-05-17,20:51:25,Tandoori Chicken,Main Course - Non-Vegetarian,360,Medium,1,360,Cash,Amit,Summer,Very Hot,False,False
ORD-20240517-5111,2024-05-17,21:09:47,Butter Chicken,Main Course - Non-Vegetarian,320,Medium,1,320,Online,Amit,Summer,Very Hot,False,False
ORD-20240517-4384,2024-05-17,21:28:09,Butter Chicken,Main Course - Non-Vegetarian,320,Medium,1,320,Cash,Sneha,Summer,Very Hot,False,False
ORD-20240517-8819,2024-05-17,21:46:31,Tandoori Chicken,Main Course - Non-Vegetarian,360,Medium,2,720,UPI,Suresh,Summer,Very Hot,False,False
ORD-20240517-5581,2024-05-17,22:04:53,Tandoori Chicken,Main Course - Non-Vegetarian,360,Medium,3,1080,Cash,Rahul,Summer,Very Hot,False,False
ORD-20240517-7334,2024-05-17,22:23:15,Butter Chicken,Main Course - Non-Vegetarian,320,Medium,1,320,UPI,Sneha,Summer,Very Hot,False,False
ORD-20240517-6808,2024-05-17,22:41:37,Bhindi Masala,Main Course - Vegetarian,200,Medium,4,800,Card,Priya,Summer,Very Hot,False,False
ORD-20240517-7148,2024-05-17,23:00:00,Tandoori Chicken,Main Course - Non-Vegetarian,360,Medium,2,720,Cash,Meera,Summer,Very Hot,False,False
ORD-20240518-3792,2024-05-18,08:00:00,Poha,Breakfast,60,Mild,2,120,UPI,Suresh,Summer,Sunny,True,False
ORD-20240518-4060,2024-05-18,08:18:22,Masala Dosa,Breakfast,120,Medium,3,360,Online,Sneha,Summer,Sunny,True,False
ORD-20240518-5972,2024-05-18,08:36:44,Idli Sambar,Breakfast,80,Medium,2,160,Card,Sneha,Summer,Sunny,True,False
ORD-20240518-4088,2024-05-18,08:55:06,Masala Dosa,Breakfast,120,Medium,3,360,Cash,Rahul,Summer,Sunny,True,False
ORD-20240518-7281,2024-05-18,09:13:28,Poha,Breakfast,60,Mild,2,120,Card,Sneha,Summer,Sunny,True,False
ORD-20240518-7099,2024-05-18,09:31:50,Idli Sambar,Breakfast,80,Medium,3,240,UPI,Sneha,Summer,Sunny,True,False
ORD-20240518-6821,2024-05-18,09:50:12,Masala Dosa,Breakfast,120,Medium,2,240,Card,Amit,Summer,Sunny,True,False
ORD-20240518-5446,2024-05-18,10:08:34,Poha,Breakfast,60,Mild,1,60,UPI,Raj,Summer,Sunny,True,False
ORD-20240518-2945,2024-05-18,10:26:56,Masala Dosa,Breakfast,120,Medium,5,600,UPI,Raj,Summer,Sunny,True,False
ORD-20240518-7988,2024-05-18,10:45:18,Idli Sambar,Breakfast,80,Medium,1,80,Online,Rahul,Summer,Sunny,True,False
ORD-20240518-4728,2024-05-18,11:03:40,Masala Dosa,Breakfast,120,Medium,1,120,Card,Priya,Summer,Sunny,True,False
ORD-20240518-1555,2024-05-18,11:22:02,Poha,Breakfast,60,Mild,3,180,Cash,Sneha,Summer,Sunny,True,False
ORD-20240518-8564,2024-05-18,11:40:24,Upma,Breakfast,70,Mild,3,210,Cash,Rahul,Summer,Sunny,True,False
ORD-20240518-9819,2024-05-18,11:58:46,Poha,Breakfast,60,Mild,2,120,Card,Sneha,Summer,Sunny,True,False
ORD-20240518-8104,2024-05-18,12:17:08,Bhindi Masala,Main Course - Vegetarian,200,Medium,1,200,Card,Sneha,Summer,Sunny,True,False
ORD-20240518-6197,2024-05-18,12:35:30,Butter Naan,Breads,60,None,1,60,Card,Raj,Summer,Sunny,True,False
ORD-20240518-8068,2024-05-18,12:53:52,Veg Biryani,Main Course - Vegetarian,250,Spicy,1,250,UPI,Priya,Summer,Sunny,True,False
ORD-20240518-4336,2024-05-18,13:12:14,Garlic Naan,Breads,80,Mild,1,80,Card,Sneha,Summer,Sunny,True,False
ORD-20240518-3795,2024-05-18,13:30:36,Butter Naan,Breads,60,None,1,60,UPI,Raj,Summer,Sunny,True,False
ORD-20240518-4301,2024-05-18,13:48:58,Bhindi Masala,Main Course - Vegetarian,200,Medium,1,200,Card,Amit,Summer,Sunny,True,False
ORD-20240518-7072,2024-05-18,14:07:20,Veg Biryani,Main Course - Vegetarian,250,Spicy,3,750,Online,Sneha,Summer,Sunny,True,False
ORD-20240518-7393,2024-05-18,14:25:42,Bhindi Masala,Main Course - Vegetarian,200,Medium,1,200,Cash,Amit,Summer,Sunny,True,False
ORD-20240518-6138,2024-05-18,14:44:04,Tandoori Chicken,Main Course - Non-Vegetarian,360,Medium,3,1080,Cash,Sneha,Summer,Sunny,True,False
ORD-20240518-1642,2024-05-18,15:02:26,Butter Naan,Breads,60,None,1,60,Online,Raj,Summer,Sunny,True,False
ORD-20240518-1190,2024-05-18,15:20:48,Bhindi Masala,Main Course - Vegetarian,200,Medium,4,800,UPI,Amit,Summer,Sunny,True,False
ORD-20240518-8654,2024-05-18,15:39:11,Chicken Biryani,Main Course - Non-Vegetarian,300,Spicy,1,300,Card,Raj,Summer,Sunny,True,False
ORD-20240518-3414,2024-05-18,15:57:33,Butter Naan,Breads,60,None,2,120,Card,Raj,Summer,Sunny,True,False
ORD-20240518-6505,2024-05-18,16:15:55,Lassi,Beverages,80,None,5,400,Cash,Sneha,Summer,Sunny,True,False
ORD-20240518-5627,2024-05-18,16:34:17,Chaas,Beverages,50,None,2,100,Online,Priya,Summer,Sunny,True,False
ORD-20240518-1305,2024-05-18,16:52:39,Papad,Starters,30,Mild,3,90,Cash,Meera,Summer,Sunny,True,False
ORD-20240518-2164,2024-05-18,17:11:01,Nimbu Pani,Beverages,40,None,3,120,Online,Meera,Summer,Sunny,True,False
ORD-20240518-8981,2024-05-18,17:29:23,Coffee,Beverages,50,None,2,100,Online,Sneha,Summer,Sunny,True,False
ORD-20240518-7455,2024-05-18,17:47:45,Rasmalai,Desserts,120,None,1,120,Cash,Meera,Summer,Sunny,True,False
ORD-20240518-4787,2024-05-18,18:06:07,Papad,Starters,30,Mild,1,30,Cash,Raj,Summer,Sunny,True,False
ORD-20240518-3150,2024-05-18,18:24:29,Papad,Starters,30,Mild,2,60,UPI,Amit,Summer,Sunny,True,False
ORD-20240518-6492,2024-05-18,18:42:51,Ice Cream,Desserts,100,None,5,500,Online,Priya,Summer,Sunny,True,False
ORD-20240518-5413,2024-05-18,19:01:13,Chicken Biryani,Main Course - Non-Vegetarian,300,Spicy,2,600,UPI,Rahul,Summer,Sunny,True,False
ORD-20240518-6013,2024-05-18,19:19:35,Paneer Butter Masala,Main Course - Vegetarian,280,Medium,1,280,Card,Rahul,Summer,Sunny,True,False
ORD-20240518-9836,2024-05-18,19:37:57,Chicken Biryani,Main Course - Non-Vegetarian,300,Spicy,2,600,UPI,Priya,Summer,Sunny,True,False
ORD-20240518-8519,2024-05-18,19:56:19,Paneer Butter Masala,Main Course - Vegetarian,280,Medium,1,280,Card,Sneha,Summer,Sunny,True,False
ORD-20240518-7518,2024-05-18,20:14:41,Bhindi Masala,Main Course - Vegetarian,200,Medium,4,800,Online,Meera,Summer,Sunny,True,False
ORD-20240518-8387,2024-05-18,20:33:03,Bhindi Masala,Main Course - Vegetarian,200,Medium,1,200,Cash,Raj,Summer,Sunny,True,False
ORD-20240518-6046,2024-05-18,20:51:25,Tandoori Chicken,Main Course - Non-Vegetarian,360,Medium,1,360,Cash,Rahul,Summer,Sunny,True,False
ORD-20240518-1301,2024-05-18,21:09:47,Butter Naan,Breads,60,None,5,300,UPI,Priya,Summer,Sunny,True,False
ORD-20240518-5000,2024-05-18,21:28:09,Garlic Naan,Breads,80,Mild,1,80,UPI,Priya,Summer,Sunny,True,False
ORD-20240518-1660,2024-05-18,21:46:31,Tandoori Chicken,Main Course - Non-Vegetarian,360,Medium,3,1080,Card,Meera,Summer,Sunny,True,False
ORD-20240518-5217,2024-05-18,22:04:53,Bhindi Masala,Main Course - Vegetarian,200,Medium,3,600,Card,Amit,Summer,Sunny,True,False
ORD-20240518-6878,2024-05-18,22:23:15,Garlic Naan,Breads,80,Mild,2,160,Card,Amit,Summer,Sunny,True,False
ORD-20240518-8850,2024-05-18,22:41:37,Tandoori Roti,Breads,40,None,3,120,Cash,Raj,Summer,Sunny,True,False
ORD-20240518-9159,2024-05-18,23:00:00,Garlic Naan,Breads,80,Mild,1,80,UPI,Meera,Summer,Sunny,True,False
ORD-20240519-2099,2024-05-19,08:00:00,Upma,Breakfast,70,Mild,2,140,UPI,Rahul,Summer,Hot,True,False
ORD-20240519-5098,2024-05-19,08:18:22,Upma,Breakfast,70,Mild,1,70,UPI,Rahul,Summer,Hot,True,False
ORD-20240519-4720,2024-05-19,08:36:44,Poha,Breakfast,60,Mild,2,120,Card,Amit,Summer,Hot,True,False
ORD-20240519-3629,2024-05-19,08:55:06,Poha,Breakfast,60,Mild,1,60,Cash,Meera,Summer,Hot,True,False
ORD-20240519-3502,2024-05-19,09:13:28,Poha,Breakfast,60,Mild,1,60,Card,Raj,Summer,Hot,True,False
ORD-20240519-4089,2024-05-19,09:31:50,Poha,Breakfast,60,Mild,1,60,Cash,Amit,Summer,Hot,True,False
ORD-20240519-6808,2024-05-19,09:50:12,Idli Sambar,Breakfast,80,Medium,1,80,UPI,Raj,Summer,Hot,True,False
ORD-20240519-3215,2024-05-19,10:08:34,Idli Sambar,Breakfast,80,Medium,1,80,Card,Priya,Summer,Hot,True,False
ORD-20240519-8952,2024-05-19,10:26:56,Upma,Breakfast,70,Mild,2,140,Cash,Suresh,Summer,Hot,True,False
ORD-20240519-8971,2024-05-19,10:45:18,Poha,Breakfast,60,Mild,4,240,Cash,Suresh,Summer,Hot,True,False
ORD-20240519-5865,2024-05-19,11:03:40,Masala Dosa,Breakfast,120,Medium,2,240,Card,Suresh,Summer,Hot,True,False
ORD-20240519-6676,2024-05-19,11:22:02,Idli Sambar,Breakfast,80,Medium,3,240,Card,Amit,Summer,Hot,True,False
ORD-20240519-5004,2024-05-19,11:40:24,Upma,Breakfast,70,Mild,2,140,UPI,Raj,Summer,Hot,True,False
ORD-20240519-5894,2024-05-19,11:58:46,Poha,Breakfast,60,Mild,2,120,UPI,Raj,Summer,Hot,True,False
ORD-20240519-2782,2024-05-19,12:17:08,Butter Naan,Breads,60,None,1,60,UPI,Rahul,Summer,Hot,True,False
ORD-20240519-8016,2024-05-19,12:35:30,Garlic Naan,Breads,80,Mild,2,160,Cash,Priya,Summer,Hot,True,False
ORD-20240519-9499,2024-05-19,12:53:52,Tandoori Chicken,Main Course - Non-Vegetarian,360,Medium,1,360,Cash,Sneha,Summer,Hot,True,False
ORD-20240519-2404,2024-05-19,13:12:14,Paneer Butter Masala,Main Course - Vegetarian,280,Medium,2,560,Cash,Priya,Summer,Hot,True,False
ORD-20240519-4422,2024-05-19,13:30:36,Veg Biryani,Main Course - Vegetarian,250,Spicy,3,750,UPI,Amit,Summer,Hot,True,False
ORD-20240519-8899,2024-05-19,13:48:58,Tandoori Chicken,Main Course - Non-Vegetarian,360,Medium,2,720,Card,Meera,Summer,Hot,True,False
ORD-20240519-3845,2024-05-19,14:07:20,Garlic Naan,Breads,80,Mild,3,240,UPI,Rahul,Summer,Hot,True,False
ORD-20240519-4748,2024-05-19,14:25:42,Bhindi Masala,Main Course - Vegetarian,200,Medium,3,600,Card,Raj,Summer,Hot,True,False
ORD-20240519-7673,2024-05-19,14:44:04,Bhindi Masala,Main Course - Vegetarian,200,Medium,3,600,Card,Meera,Summer,Hot,True,False
ORD-20240519-4978,2024-05-19,15:02:26,Butter Chicken,Main Course - Non-Vegetarian,320,Medium,1,320,UPI,Meera,Summer,Hot,True,False
ORD-20240519-7870,2024-05-19,15:20:48,Tandoori Chicken,Main Course - Non-Vegetarian,360,Medium,1,360,Cash,Suresh,Summer,Hot,True,False
ORD-20240519-8527,2024-05-19,15:39:11,Veg Biryani,Main Course - Vegetarian,250,Spicy,3,750,UPI,Suresh,Summer,Hot,True,False
ORD-20240519-3387,2024-05-19,15:57:33,Chicken Biryani,Main Course - Non-Vegetarian,300,Spicy,3,900,UPI,Sneha,Summer,Hot,True,False
ORD-20240519-6387,2024-05-19,16:15:55,Chaas,Beverages,50,None,1,50,Cash,Rahul,Summer,Hot,True,False
ORD-20240519-3100,2024-05-19,16:34:17,Kulfi,Desserts,90,None,1,90,Cash,Rahul,Summer,Hot,True,False
ORD-20240519-1729,2024-05-19,16:52:39,Ice Cream,Desserts,100,None,4,400,Card,Raj,Summer,Hot,True,False
ORD-20240519-5991,2024-05-19,17:11:01,Papad,Starters,30,Mild,1,30,Cash,Sneha,Summer,Hot,True,False
ORD-20240519-6939,2024-05-19,17:29:23,Coffee,Beverages,50,None,1,50,Card,Priya,Summer,Hot,True,False
ORD-20240519-6170,2024-05-19,17:47:45,Ice Cream,Desserts,100,None,1,100,Online,Priya,Summer,Hot,True,False
ORD-20240519-2693,2024-05-19,18:06:07,Rasmalai,Desserts,120,None,1,120,Card,Meera,Summer,Hot,True,False
ORD-20240519-4004,2024-05-19,18:24:29,Lassi,Beverages,80,None,2,160,Online,Sneha,Summer,Hot,True,False
ORD-20240519-1060,2024-05-19,18:42:51,Papad,Starters,30,Mild,4,120,Online,Meera,Summer,Hot,True,False
ORD-20240519-1825,2024-05-19,19:01:13,Paneer Butter Masala,Main Course - Vegetarian,280,Medium,1,280,Cash,Suresh,Summer,Hot,True,False
ORD-20240519-5898,2024-05-19,19:19:35,Tandoori Chicken,Main Course - Non-Vegetarian,360,Medium,3,1080,Card,Rahul,Summer,Hot,True,False
ORD-20240519-1667,2024-05-19,19:37:57,Tandoori Chicken,Main Course - Non-Vegetarian,360,Medium,1,360,Card,Raj,Summer,Hot,True,False
ORD-20240519-9677,2024-05-19,19:56:19,Garlic Naan,Breads,80,Mild,1,80,Card,Rahul,Summer,Hot,True,False
ORD-20240519-3408,2024-05-19,20:14:41,Tandoori Roti,Breads,40,None,2,80,Cash,Rahul,Summer,Hot,True,False
ORD-20240519-6779,2024-05-19,20:33:03,Tandoori Chicken,Main Course - Non-Vegetarian,360,Medium,2,720,Card,Rahul,Summer,Hot,True,False
ORD-20240519-1286,2024-05-19,20:51:25,Butter Chicken,Main Course - Non-Vegetarian,320,Medium,1,320,Card,Suresh,Summer,Hot,True,False
ORD-20240519-7946,2024-05-19,21:09:47,Paneer Butter Masala,Main Course - Vegetarian,280,Medium,1,280,Card,Raj,Summer,Hot,True,False
ORD-20240519-1420,2024-05-19,21:28:09,Bhindi Masala,Main Course - Vegetarian,200,Medium,1,200,UPI,Priya,Summer,Hot,True,False
ORD-20240519-7912,2024-05-19,21:46:31,Tandoori Chicken,Main Course - Non-Vegetarian,360,Medium,2,720,Cash,Meera,Summer,Hot,True,False
ORD-20240519-5492,2024-05-19,22:04:53,Tandoori Chicken,Main Course - Non-Vegetarian,360,Medium,3,1080,Cash,Amit,Summer,Hot,True,False
ORD-20240519-6639,2024-05-19,22:23:15,Tandoori Chicken,Main Course - Non-Vegetarian,360,Medium,4,1440,Online,Suresh,Summer,Hot,True,False
ORD-20240519-5502,2024-05-19,22:41:37,Garlic Naan,Breads,80,Mild,2,160,Cash,Priya,Summer,Hot,True,False
ORD-20240519-7285,2024-05-19,23:00:00,Tandoori Roti,Breads,40,None,1,40,Cash,Sneha,Summer,Hot,True,False
ORD-20240520-8809,2024-05-20,08:00:00,Poha,Breakfast,60,Mild,1,60,Card,Raj,Summer,Hot,False,False
ORD-20240520-2188,2024-05-20,08:18:22,Upma,Breakfast,70,Mild,2,140,Card,Raj,Summer,Hot,False,False
ORD-20240520-9624,2024-05-20,08:36:44,Idli Sambar,Breakfast,80,Medium,1,80,Cash,Suresh,Summer,Hot,False,False
ORD-20240520-3878,2024-05-20,08:55:06,Poha,Breakfast,60,Mild,1,60,Online,Raj,Summer,Hot,False,False
ORD-20240520-2360,2024-05-20,09:13:28,Masala Dosa,Breakfast,120,Medium,2,240,Online,Suresh,Summer,Hot,False,False
ORD-20240520-3366,2024-05-20,09:31:50,Idli Sambar,Breakfast,80,Medium,1,80,UPI,Raj,Summer,Hot,False,False
ORD-20240520-8662,2024-05-20,09:50:12,Upma,Breakfast,70,Mild,1,70,Card,Priya,Summer,Hot,False,False
ORD-20240520-3110,2024-05-20,10:08:34,Masala Dosa,Breakfast,120,Medium,1,120,Cash,Raj,Summer,Hot,False,False
ORD-20240520-4711,2024-05-20,10:26:56,Idli Sambar,Breakfast,80,Medium,1,80,Cash,Raj,Summer,Hot,False,False
ORD-20240520-4581,2024-05-20,10:45:18,Upma,Breakfast,70,Mild,1,70,UPI,Raj,Summer,Hot,False,False
ORD-20240520-1952,2024-05-20,11:03:40,Masala Dosa,Breakfast,120,Medium,2,240,UPI,Sneha,Summer,Hot,False,False
ORD-20240520-3862,2024-05-20,11:22:02,Poha,Breakfast,60,Mild,3,180,UPI,Meera,Summer,Hot,False,False
ORD-20240520-5432,2024-05-20,11:40:24,Idli Sambar,Breakfast,80,Medium,1,80,Card,Suresh,Summer,Hot,False,False
ORD-20240520-7180,2024-05-20,11:58:46,Upma,Breakfast,70,Mild,1,70,UPI,Suresh,Summer,Hot,False,False
ORD-20240520-2761,2024-05-20,12:17:08,Garlic Naan,Breads,80,Mild,2,160,Online,Raj,Summer,Hot,False,False
ORD-20240520-6217,2024-05-20,12:35:30,Paneer Butter Masala,Main Course - Vegetarian,280,Medium,1,280,Online,Amit,Summer,Hot,False,False
ORD-20240520-2089,2024-05-20,12:53:52,Paneer Butter Masala,Main Course - Vegetarian,280,Medium,2,560,UPI,Priya,Summer,Hot,False,False
ORD-20240520-9049,2024-05-20,13:12:14,Garlic Naan,Breads,80,Mild,3,240,UPI,Meera,Summer,Hot,False,False
ORD-20240520-2851,2024-05-20,13:30:36,Butter Chicken,Main Course - Non-Vegetarian,320,Medium,3,960,UPI,Amit,Summer,Hot,False,False
ORD-20240520-2704,2024-05-20,13:48:58,Bhindi Masala,Main Course - Vegetarian,200,Medium,1,200,UPI,Raj,Summer,Hot,False,False
ORD-20240520-1885,2024-05-20,14:07:20,Tandoori Chicken,Main Course - Non-Vegetarian,360,Medium,1,360,UPI,Sneha,Summer,Hot,False,False
ORD-20240520-5908,2024-05-20,14:25:42,Chicken Biryani,Main Course - Non-Vegetarian,300,Spicy,4,1200,UPI,Rahul,Summer,Hot,False,False
ORD-20240520-9433,2024-05-20,14:44:04,Paneer Butter Masala,Main Course - Vegetarian,280,Medium,1,280,Cash,Suresh,Summer,Hot,False,False
ORD-20240520-8831,2024-05-20,15:02:26,Chicken Biryani,Main Course - Non-Vegetarian,300,Spicy,2,600,UPI,Amit,Summer,Hot,False,False
ORD-20240520-5005,2024-05-20,15:20:48,Butter Naan,Breads,60,None,1,60,UPI,Meera,Summer,Hot,False,False
ORD-20240520-4762,2024-05-20,15:39:11,Chicken Biryani,Main Course - Non-Vegetarian,300,Spicy,3,900,Card,Rahul,Summer,Hot,False,False
ORD-20240520-1256,2024-05-20,15:57:33,Butter Chicken,Main Course - Non-Vegetarian,320,Medium,1,320,Card,Priya,Summer,Hot,False,False
ORD-20240520-7931,2024-05-20,16:15:55,Papad,Starters,30,Mild,2,60,Card,Amit,Summer,Hot,False,False
ORD-20240520-3699,2024-05-20,16:34:17,Papad,Starters,30,Mild,2,60,UPI,Priya,Summer,Hot,False,False
ORD-20240520-7358,2024-05-20,16:52:39,Rasmalai,Desserts,120,None,5,600,UPI,Meera,Summer,Hot,False,False
ORD-20240520-3290,2024-05-20,17:11:01,Nimbu Pani,Beverages,40,None,3,120,UPI,Sneha,Summer,Hot,False,False
ORD-20240520-9235,2024-05-20,17:29:23,Chaas,Beverages,50,None,5,250,UPI,Priya,Summer,Hot,False,False
ORD-20240520-4217,2024-05-20,17:47:45,Kulfi,Desserts,90,None,1,90,Online,Rahul,Summer,Hot,False,False
ORD-20240520-9894,2024-05-20,18:06:07,Ice Cream,Desserts,100,None,2,200,Cash,Suresh,Summer,Hot,False,False
ORD-20240520-6114,2024-05-20,18:24:29,Papad,Starters,30,Mild,3,90,Card,Priya,Summer,Hot,False,False
ORD-20240520-2585,2024-05-20,18:42:51,Papad,Starters,30,Mild,3,90,Card,Raj,Summer,Hot,False,False
ORD-20240520-5882,2024-05-20,19:01:13,Chicken Biryani,Main Course - Non-Vegetarian,300,Spicy,3,900,UPI,Raj,Summer,Hot,False,False
ORD-20240520-2723,2024-05-20,19:19:35,Bhindi Masala,Main Course - Vegetarian,200,Medium,1,200,UPI,Priya,Summer,Hot,False,False
ORD-20240520-4111,2024-05-20,19:37:57,Paneer Butter Masala,Main Course - Vegetarian,280,Medium,5,1400,UPI,Suresh,Summer,Hot,False,False
ORD-20240520-7433,2024-05-20,19:56:19,Garlic Naan,Breads,80,Mild,1,80,Cash,Meera,Summer,Hot,False,False
ORD-20240520-1443,2024-05-20,20:14:41,Tandoori Chicken,Main Course - Non-Vegetarian,360,Medium,3,1080,Cash,Rahul,Summer,Hot,False,False
ORD-20240520-7353,2024-05-20,20:33:03,Paneer Butter Masala,Main Course - Vegetarian,280,Medium,1,280,Cash,Sneha,Summer,Hot,False,False
ORD-20240520-6959,2024-05-20,20:51:25,Tandoori Chicken,Main Course - Non-Vegetarian,360,Medium,1,360,Online,Suresh,Summer,Hot,False,False
ORD-20240520-1793,2024-05-20,21:09:47,Tandoori Chicken,Main Course - Non-Vegetarian,360,Medium,3,1080,UPI,Priya,Summer,Hot,False,False
ORD-20240520-5964,2024-05-20,21:28:09,Garlic Naan,Breads,80,Mild,1,80,Cash,Amit,Summer,Hot,False,False
ORD-20240520-1025,2024-05-20,21:46:31,Garlic Naan,Breads,80,Mild,3,240,Card,Sneha,Summer,Hot,False,False
ORD-20240520-1116,2024-05-20,22:04:53,Butter Naan,Breads,60,None,1,60,UPI,Rahul,Summer,Hot,False,False
ORD-20240520-8295,2024-05-20,22:23:15,Paneer Butter Masala,Main Course - Vegetarian,280,Medium,4,1120,UPI,Suresh,Summer,Hot,False,False
ORD-20240520-9430,2024-05-20,22:41:37,Paneer Butter Masala,Main Course - Vegetarian,280,Medium,3,840,Card,Amit,Summer,Hot,False,False
ORD-20240520-7380,2024-05-20,23:00:00,Veg Biryani,Main Course - Vegetarian,250,Spicy,2,500,Online,Raj,Summer,Hot,False,False
ORD-20240521-8213,2024-05-21,08:00:00,Upma,Breakfast,70,Mild,2,140,UPI,Amit,Summer,Warm,False,False
ORD-20240521-3242,2024-05-21,08:18:22,Upma,Breakfast,70,Mild,3,210,Card,Priya,Summer,Warm,False,False
ORD-20240521-7213,2024-05-21,08:36:44,Poha,Breakfast,60,Mild,2,120,Online,Sneha,Summer,Warm,False,False
ORD-20240521-3563,2024-05-21,08:55:06,Poha,Breakfast,60,Mild,3,180,UPI,Amit,Summer,Warm,False,False
ORD-20240521-6210,2024-05-21,09:13:28,Upma,Breakfast,70,Mild,4,280,Online,Meera,Summer,Warm,False,False
ORD-20240521-7779,2024-05-21,09:31:50,Upma,Breakfast,70,Mild,1,70,Cash,Amit,Summer,Warm,False,False
ORD-20240521-1151,2024-05-21,09:50:12,Poha,Breakfast,60,Mild,1,60,Card,Priya,Summer,Warm,False,False
ORD-20240521-2565,2024-05-21,10:08:34,Poha,Breakfast,60,Mild,4,240,Cash,Meera,Summer,Warm,False,False
ORD-20240521-6083,2024-05-21,10:26:56,Masala Dosa,Breakfast,120,Medium,3,360,Online,Amit,Summer,Warm,False,False
ORD-20240521-2374,2024-05-21,10:45:18,Upma,Breakfast,70,Mild,1,70,Cash,Amit,Summer,Warm,False,False
ORD-20240521-3033,2024-05-21,11:03:40,Idli Sambar,Breakfast,80,Medium,3,240,UPI,Priya,Summer,Warm,False,False
ORD-20240521-4754,2024-05-21,11:22:02,Masala Dosa,Breakfast,120,Medium,1,120,Card,Raj,Summer,Warm,False,False
ORD-20240521-5444,2024-05-21,11:40:24,Masala Dosa,Breakfast,120,Medium,1,120,Cash,Priya,Summer,Warm,False,False
ORD-20240521-6150,2024-05-21,11:58:46,Idli Sambar,Breakfast,80,Medium,3,240,Cash,Priya,Summer,Warm,False,False
ORD-20240521-1419,2024-05-21,12:17:08,Tandoori Roti,Breads,40,None,2,80,Online,Raj,Summer,Warm,False,False
ORD-20240521-7704,2024-05-21,12:35:30,Butter Chicken,Main Course - Non-Vegetarian,320,Medium,1,320,Card,Suresh,Summer,Warm,False,False
ORD-20240521-7058,2024-05-21,12:53:52,Paneer Butter Masala,Main Course - Vegetarian,280,Medium,1,280,Cash,Priya,Summer,Warm,False,False
ORD-20240521-4807,2024-05-21,13:12:14,Paneer Butter Masala,Main Course - Vegetarian,280,Medium,4,1120,UPI,Rahul,Summer,Warm,False,False
ORD-20240521-9582,2024-05-21,13:30:36,Paneer Butter Masala,Main Course - Vegetarian,280,Medium,2,560,Card,Suresh,Summer,Warm,False,False
ORD-20240521-9318,2024-05-21,13:48:58,Garlic Naan,Breads,80,Mild,2,160,Cash,Sneha,Summer,Warm,False,False
ORD-20240521-4192,2024-05-21,14:07:20,Butter Chicken,Main Course - Non-Vegetarian,320,Medium,1,320,Cash,Suresh,Summer,Warm,False,False
ORD-20240521-5822,2024-05-21,14:25:42,Tandoori Chicken,Main Course - Non-Vegetarian,360,Medium,3,1080,Card,Priya,Summer,Warm,False,False
ORD-20240521-5342,2024-05-21,14:44:04,Tandoori Roti,Breads,40,None,3,120,Cash,Rahul,Summer,Warm,False,False
ORD-20240521-6853,2024-05-21,15:02:26,Tandoori Roti,Breads,40,None,2,80,Cash,Rahul,Summer,Warm,False,False
ORD-20240521-8014,2024-05-21,15:20:48,Tandoori Roti,Breads,40,None,1,40,UPI,Amit,Summer,Warm,False,False
ORD-20240521-2744,2024-05-21,15:39:11,Veg Biryani,Main Course - Vegetarian,250,Spicy,2,500,Cash,Priya,Summer,Warm,False,False
ORD-20240521-2774,2024-05-21,15:57:33,Bhindi Masala,Main Course - Vegetarian,200,Medium,4,800,Card,Amit,Summer,Warm,False,False
ORD-20240521-8125,2024-05-21,16:15:55,Lassi,Beverages,80,None,2,160,Card,Sneha,Summer,Warm,False,False
ORD-20240521-9271,2024-05-21,16:34:17,Rasmalai,Desserts,120,None,2,240,Card,Amit,Summer,Warm,False,False
ORD-20240521-4996,2024-05-21,16:52:39,Rasmalai,Desserts,120,None,2,240,Cash,Sneha,Summer,Warm,False,False
